landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_v,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_v,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_v,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_v,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_v,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_v,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_v,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_v,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_v,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_v,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_v,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_v,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_v,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_v,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_v,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_v,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_v,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_v,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_v,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_v,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_v,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_v,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_v,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_v,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_v,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_v,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_v,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_v,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_v,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_v,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_v,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_v,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_v
0.5108451843261719,0.22996321320533752,-0.18785423040390015,0.9999014139175415,0.5173359513282776,0.21610593795776367,-0.17031462490558624,0.9997484087944031,0.5208418369293213,0.21660465002059937,-0.1703229695558548,0.9997090697288513,0.5247058272361755,0.21716946363449097,-0.17038807272911072,0.9997566342353821,0.5067455172538757,0.2164885699748993,-0.1633671522140503,0.9996869564056396,0.503348171710968,0.21704041957855225,-0.16339799761772156,0.9995324611663818,0.4995252192020416,0.21761387586593628,-0.16332820057868958,0.999610960483551,0.5307425260543823,0.2252921760082245,-0.0812251940369606,0.9995867609977722,0.49811285734176636,0.22393757104873657,-0.049717385321855545,0.9991022348403931,0.5181986093521118,0.24532094597816467,-0.15568798780441284,0.9996269941329956,0.5049487352371216,0.2442244589328766,-0.14660288393497467,0.9995410442352295,0.559874415397644,0.2924075126647949,-0.07961691170930862,0.9992930889129639,0.47569695115089417,0.2953152060508728,0.008068808354437351,0.998525083065033,0.58260577917099,0.19186297059059143,-0.164955273270607,0.9963726997375488,0.4255481958389282,0.22642648220062256,0.018068622797727585,0.9912277460098267,0.5407328009605408,0.10768070816993713,-0.2328263819217682,0.9845466017723083,0.3794492483139038,0.14555615186691284,-0.04639483988285065,0.9556886553764343,0.5279060006141663,0.09225547313690186,-0.2696622312068939,0.94745272397995,0.36454811692237854,0.12970373034477234,-0.08111945539712906,0.8844243884086609,0.5231466293334961,0.0893353521823883,-0.26786136627197266,0.9452669620513916,0.36512988805770874,0.12474570423364639,-0.08786074072122574,0.8871758580207825,0.5268934965133667,0.09650653600692749,-0.23806223273277283,0.9462756514549255,0.3701772093772888,0.1304606795310974,-0.05836674943566322,0.8980161547660828,0.5229683518409729,0.5328141450881958,-0.008657894097268581,0.9992390871047974,0.4745870530605316,0.5266758799552917,0.00852980650961399,0.9989989399909973,0.5256156325340271,0.6853412985801697,0.06717519462108612,0.9704261422157288,0.4864627718925476,0.6819895505905151,0.060191649943590164,0.9782493114471436,0.5363062024116516,0.7932178974151611,0.288983017206192,0.9554786086082458,0.4868455231189728,0.8109636306762695,0.24739542603492737,0.9658554196357727,0.531970202922821,0.7932062149047852,0.30785858631134033,0.7970625162124634,0.4883645176887512,0.8191468715667725,0.2608276903629303,0.7931025624275208,0.5400093197822571,0.8610904216766357,0.19990691542625427,0.9404826760292053,0.4942854344844818,0.8815971612930298,0.14480343461036682,0.9447462558746338
0.5101824998855591,0.2264748513698578,-0.17768152058124542,0.9998931884765625,0.516595184803009,0.21371665596961975,-0.1579854041337967,0.9997296929359436,0.5203807353973389,0.2139953374862671,-0.15801027417182922,0.999682605266571,0.5241852402687073,0.21428966522216797,-0.15808060765266418,0.9997361302375793,0.5062325596809387,0.21420328319072723,-0.15200741589069366,0.9996670484542847,0.5029256939888,0.21466977894306183,-0.15205037593841553,0.9994968175888062,0.49950462579727173,0.21510779857635498,-0.15204262733459473,0.9995850324630737,0.5304891467094421,0.22203682363033295,-0.06968410313129425,0.9995627999305725,0.49813181161880493,0.22129091620445251,-0.04141844063997269,0.9990389347076416,0.517636775970459,0.24296827614307404,-0.14677952229976654,0.9996134042739868,0.5046042203903198,0.24266541004180908,-0.13880273699760437,0.9995205402374268,0.5582686066627502,0.29246896505355835,-0.07488430291414261,0.9992183446884155,0.47573068737983704,0.29530975222587585,0.0114667983725667,0.9983440041542053,0.5828849673271179,0.19217254221439362,-0.1520734578371048,0.996356725692749,0.43155285716056824,0.21971839666366577,0.02123534306883812,0.9904733896255493,0.5513971447944641,0.09984797984361649,-0.19952425360679626,0.9849532842636108,0.3897697627544403,0.12804335355758667,-0.03999793529510498,0.9555150270462036,0.5441440939903259,0.08428499102592468,-0.2316465824842453,0.9488391280174255,0.37687915563583374,0.10574851930141449,-0.07377231866121292,0.8855323791503906,0.5378771424293518,0.08247116953134537,-0.23294521868228912,0.9465795159339905,0.3808547854423523,0.09805285185575485,-0.07942695915699005,0.888092041015625,0.5395394563674927,0.08782938867807388,-0.20485469698905945,0.9474260807037354,0.385522723197937,0.10658039152622223,-0.051577478647232056,0.898931086063385,0.5240285992622375,0.5320116281509399,-0.008573963306844234,0.9991470575332642,0.47458305954933167,0.5273252129554749,0.008459622040390968,0.9989581108093262,0.5261191129684448,0.6822327375411987,0.010394030250608921,0.9720619320869446,0.4841384291648865,0.6938747763633728,0.018502742052078247,0.9794694781303406,0.5367985367774963,0.787836492061615,0.27473539113998413,0.9563747048377991,0.4876537024974823,0.8207084536552429,0.21334142982959747,0.9677589535713196,0.5355729460716248,0.7869002819061279,0.29690465331077576,0.8005504012107849,0.4906240403652191,0.8294678330421448,0.22633342444896698,0.7995449304580688,0.5395066738128662,0.8592636585235596,0.1929319202899933,0.9417427778244019,0.49378177523612976,0.8819408416748047,0.10411658883094788,0.9469729661941528
0.5100165009498596,0.22302106022834778,-0.17691607773303986,0.9998831748962402,0.5163905024528503,0.21041357517242432,-0.15705080330371857,0.9997063279151917,0.5202183723449707,0.21065779030323029,-0.15707872807979584,0.9996504187583923,0.5239607095718384,0.21091119945049286,-0.1571454554796219,0.9997105002403259,0.5061812996864319,0.21104279160499573,-0.15128499269485474,0.9996456503868103,0.5028550028800964,0.21162475645542145,-0.1513243019580841,0.9994588494300842,0.4995122253894806,0.2121809870004654,-0.15131819248199463,0.9995562434196472,0.5303428173065186,0.21906545758247375,-0.06869958341121674,0.9995245337486267,0.49815991520881653,0.21876002848148346,-0.04123417288064957,0.9989559054374695,0.5173624157905579,0.24024245142936707,-0.14605677127838135,0.9995836615562439,0.5044843554496765,0.24072545766830444,-0.1383310705423355,0.999485969543457,0.5576053857803345,0.2924589216709137,-0.07517695426940918,0.9990721940994263,0.4757668972015381,0.29521769285202026,0.011407063342630863,0.9980876445770264,0.5832154750823975,0.19219544529914856,-0.15318070352077484,0.9962406158447266,0.4333331882953644,0.21719509363174438,0.01897200010716915,0.9896289110183716,0.5540038347244263,0.0957854837179184,-0.20429015159606934,0.9848999977111816,0.393079549074173,0.12409541010856628,-0.04992956295609474,0.9545703530311584,0.5473126173019409,0.08000412583351135,-0.23739299178123474,0.9489791393280029,0.38096103072166443,0.10121376067399979,-0.08390005677938461,0.8851011991500854,0.5406676530838013,0.07827405631542206,-0.23906438052654266,0.9466233849525452,0.38512709736824036,0.09359332174062729,-0.09094220399856567,0.8876267671585083,0.542116105556488,0.08306270092725754,-0.21003182232379913,0.9474190473556519,0.3897448480129242,0.10233297944068909,-0.06219693273305893,0.8986248970031738,0.5246029496192932,0.5311094522476196,-0.009303463622927666,0.9990373253822327,0.47467508912086487,0.5273751020431519,0.009207631461322308,0.9989154934883118,0.5263040065765381,0.6803981065750122,0.017513126134872437,0.9735345244407654,0.483607679605484,0.6952524185180664,0.022349156439304352,0.9805331230163574,0.5373416543006897,0.7847627997398376,0.27040210366249084,0.9576319456100464,0.48927515745162964,0.8220464587211609,0.20705121755599976,0.9695305824279785,0.5381064414978027,0.7836312055587769,0.29149314761161804,0.8052541613578796,0.4938264787197113,0.8322139382362366,0.2187107503414154,0.8067304491996765,0.5392995476722717,0.8560601472854614,0.18653498589992523,0.9433672428131104,0.4934195876121521,0.8819373846054077,0.09633920341730118,0.9491592049598694
0.509432852268219,0.21844054758548737,-0.30057787895202637,0.9998828768730164,0.5157155990600586,0.20707111060619354,-0.2801443040370941,0.9997110962867737,0.519604504108429,0.20763441920280457,-0.28010082244873047,0.9996510744094849,0.5233361124992371,0.20828630030155182,-0.2801394760608673,0.9997074604034424,0.5053557753562927,0.20712000131607056,-0.2788994014263153,0.9996604919433594,0.5020589828491211,0.20770029723644257,-0.27894851565361023,0.9994829893112183,0.4990730285644531,0.2083682417869568,-0.2789478302001953,0.9995749592781067,0.5295698046684265,0.21696408092975616,-0.17748235166072845,0.9995081424713135,0.49732092022895813,0.21508148312568665,-0.17192620038986206,0.998988926410675,0.516599178314209,0.2357972264289856,-0.26344233751296997,0.9995789527893066,0.503441572189331,0.23597566783428192,-0.2620227634906769,0.9994926452636719,0.5540604591369629,0.29135581851005554,-0.15378890931606293,0.9988343715667725,0.4743484556674957,0.2931987941265106,-0.1336100995540619,0.9980141520500183,0.5839461088180542,0.19258920848369598,-0.2066352218389511,0.9961277842521667,0.43318888545036316,0.20516708493232727,-0.1780918538570404,0.9894786477088928,0.5700869560241699,0.0818682610988617,-0.2628730535507202,0.9847685694694519,0.40373292565345764,0.09546606242656708,-0.2525142729282379,0.9546006917953491,0.5710208415985107,0.06280647963285446,-0.29386112093925476,0.9482811093330383,0.3936225473880768,0.07249560952186584,-0.2903549075126648,0.8851187229156494,0.5619843006134033,0.06144360452890396,-0.3017202615737915,0.9457546472549438,0.3997448980808258,0.06419052928686142,-0.29344743490219116,0.8872297406196594,0.5595934987068176,0.06844853609800339,-0.2712908387184143,0.9470639228820801,0.40442195534706116,0.07219816744327545,-0.2616494596004486,0.8980753421783447,0.5245832204818726,0.5254880785942078,-0.0005890455795451999,0.9989795684814453,0.4749285876750946,0.5272353291511536,0.0004094746254850179,0.9989796876907349,0.525869607925415,0.6692131757736206,0.10131759941577911,0.9740156531333923,0.48295488953590393,0.694106936454773,0.016291622072458267,0.9816713333129883,0.5363951921463013,0.7730518579483032,0.399399995803833,0.9573370814323425,0.48954084515571594,0.8230007886886597,0.18057765066623688,0.9715086817741394,0.5380179286003113,0.7728822827339172,0.42429599165916443,0.8070467114448547,0.4943452477455139,0.8355052471160889,0.19005291163921356,0.8168716430664062,0.5360419750213623,0.8432271480560303,0.322525292634964,0.942951500415802,0.49334901571273804,0.8807355761528015,0.06025047227740288,0.9517974853515625
0.5089982748031616,0.21321235597133636,-0.3024752736091614,0.9998859763145447,0.5148806571960449,0.20229972898960114,-0.27995565533638,0.999721884727478,0.5186789631843567,0.20306697487831116,-0.27989092469215393,0.9996601343154907,0.5223097205162048,0.20401033759117126,-0.2799401879310608,0.9997128844261169,0.5043830871582031,0.20198525488376617,-0.27961841225624084,0.9996801614761353,0.5008863806724548,0.20260344445705414,-0.27967751026153564,0.9995147585868835,0.4979809820652008,0.20346596837043762,-0.279678612947464,0.9996007680892944,0.5278253555297852,0.2134721577167511,-0.168579563498497,0.9995172023773193,0.4948171079158783,0.21085670590400696,-0.1677299290895462,0.9990512132644653,0.5158302187919617,0.2303416132926941,-0.26221567392349243,0.9995893239974976,0.5024608373641968,0.23067237436771393,-0.26229023933410645,0.9995155334472656,0.5493255257606506,0.2904539108276367,-0.1375925987958908,0.998713493347168,0.46946343779563904,0.2914409041404724,-0.13781121373176575,0.9980140924453735,0.5845864415168762,0.19336581230163574,-0.1913471817970276,0.9959662556648254,0.4341301918029785,0.19799555838108063,-0.23599569499492645,0.9895334243774414,0.587953507900238,0.07983267307281494,-0.2501503825187683,0.9845348000526428,0.4276561737060547,0.09160259366035461,-0.34395405650138855,0.9541612267494202,0.5912103652954102,0.06058057025074959,-0.2835419178009033,0.9474320411682129,0.4245102107524872,0.0682036355137825,-0.3871971070766449,0.8825802803039551,0.5852189064025879,0.05746770277619362,-0.28733810782432556,0.9448832273483276,0.43046411871910095,0.06402368098497391,-0.3768197000026703,0.8836029767990112,0.5819821953773499,0.06499731540679932,-0.2577366232872009,0.9464880228042603,0.43404361605644226,0.07158607989549637,-0.3484465777873993,0.8941410183906555,0.5246662497520447,0.5205247402191162,0.004458704497665167,0.998918890953064,0.47511035203933716,0.5269795656204224,-0.004620666615664959,0.999017596244812,0.5247864127159119,0.6598517298698425,0.08757943660020828,0.9741307497024536,0.48281627893447876,0.6951034069061279,0.016383083537220955,0.9820355176925659,0.5342148542404175,0.763661801815033,0.37801042199134827,0.9549165964126587,0.48949146270751953,0.8247320055961609,0.2004610300064087,0.9726690053939819,0.5354818105697632,0.7653634548187256,0.4042518436908722,0.8026390075683594,0.4940376877784729,0.8368151187896729,0.2109406739473343,0.8213738799095154,0.5318443179130554,0.8349210619926453,0.30028846859931946,0.9402889609336853,0.4933200776576996,0.879880428314209,0.08842071890830994,0.952837347984314
0.508299708366394,0.20881542563438416,-0.32580190896987915,0.9998881220817566,0.5137931704521179,0.19830578565597534,-0.3034699857234955,0.9997275471687317,0.5174039602279663,0.19939634203910828,-0.30340519547462463,0.999663233757019,0.5208027958869934,0.20068614184856415,-0.30346694588661194,0.9997134208679199,0.5034606456756592,0.1969151645898819,-0.303083211183548,0.9996944665908813,0.4997752904891968,0.19706282019615173,-0.3031451404094696,0.9995383620262146,0.49677151441574097,0.19761262834072113,-0.3031550645828247,0.9996201992034912,0.5257299542427063,0.21071723103523254,-0.18815430998802185,0.9995149970054626,0.4928310513496399,0.20664037764072418,-0.18785697221755981,0.9990958571434021,0.5146076083183289,0.2272098958492279,-0.2836133539676666,0.9995880722999573,0.5013604164123535,0.22637708485126495,-0.28383350372314453,0.9995301365852356,0.5457189083099365,0.28988882899284363,-0.14810602366924286,0.9985363483428955,0.4657989740371704,0.29015979170799255,-0.15170422196388245,0.9979811906814575,0.5848922729492188,0.19816666841506958,-0.19605307281017303,0.9955296516418457,0.43556758761405945,0.1985914260149002,-0.2581782042980194,0.9892059564590454,0.6049186587333679,0.08291912823915482,-0.257937490940094,0.983592689037323,0.44447603821754456,0.0923488438129425,-0.3745039999485016,0.9519763588905334,0.6107494831085205,0.06322793662548065,-0.2881987988948822,0.9446746706962585,0.44700703024864197,0.07039546221494675,-0.4176487326622009,0.8756885528564453,0.6054755449295044,0.059202130883932114,-0.2976134419441223,0.9422436356544495,0.45407235622406006,0.06750252097845078,-0.40384620428085327,0.8753706812858582,0.6018361449241638,0.06540826708078384,-0.26795706152915955,0.944261372089386,0.45509475469589233,0.07429763674736023,-0.3775010406970978,0.8858156204223633,0.5246875286102295,0.5172351598739624,0.004776413086801767,0.9988280534744263,0.47540009021759033,0.5263323187828064,-0.0049143158830702305,0.9990367889404297,0.5229568481445312,0.6530821919441223,0.08462591469287872,0.9735150933265686,0.4826315641403198,0.6949175596237183,0.02027110755443573,0.9818132519721985,0.5308628082275391,0.757813036441803,0.37168464064598083,0.9512341022491455,0.4894806444644928,0.8242319226264954,0.22126103937625885,0.9731730818748474,0.5305439233779907,0.7617461085319519,0.39786091446876526,0.7943054437637329,0.49398407340049744,0.8360339403152466,0.2352903187274933,0.8231241703033447,0.5282566547393799,0.8258197903633118,0.2901467978954315,0.9369472861289978,0.493319034576416,0.8783451318740845,0.09130338579416275,0.953157901763916
0.5059113502502441,0.2065943479537964,-0.2861044406890869,0.9998902678489685,0.5115820169448853,0.19598452746868134,-0.2625305652618408,0.9997327923774719,0.5150271654129028,0.19705389440059662,-0.2624843418598175,0.9996662735939026,0.5183347463607788,0.19835828244686127,-0.26255112886428833,0.9997149705886841,0.5014282464981079,0.19450286030769348,-0.26124462485313416,0.999706506729126,0.49759218096733093,0.19453266263008118,-0.26128607988357544,0.9995582103729248,0.4945470690727234,0.19491669535636902,-0.2612900137901306,0.9996368288993835,0.5229372382164001,0.2083665281534195,-0.15355969965457916,0.9995201230049133,0.49095040559768677,0.20360001921653748,-0.14326943457126617,0.9991394281387329,0.5115535855293274,0.22490516304969788,-0.244795560836792,0.999584436416626,0.49858736991882324,0.22336141765117645,-0.2435745745897293,0.9995409250259399,0.5422486066818237,0.2894074320793152,-0.11144470423460007,0.9984241127967834,0.46333280205726624,0.28895118832588196,-0.10956032574176788,0.9979555606842041,0.5850242376327515,0.203884094953537,-0.13725215196609497,0.9948557615280151,0.43958818912506104,0.19459477066993713,-0.21905167400836945,0.9893538355827332,0.6158751845359802,0.09457787871360779,-0.18772056698799133,0.9828543663024902,0.4597904682159424,0.09284431487321854,-0.33493348956108093,0.9525969624519348,0.6253727078437805,0.06849362701177597,-0.2123059332370758,0.9430438876152039,0.46728354692459106,0.07355385273694992,-0.3783018887042999,0.8747942447662354,0.6217366456985474,0.06374366581439972,-0.22536498308181763,0.9407236576080322,0.4745936393737793,0.07217670977115631,-0.3585624098777771,0.873085618019104,0.6171623468399048,0.0687606930732727,-0.198967844247818,0.9428896903991699,0.47360947728157043,0.0788697823882103,-0.33581438660621643,0.8826872110366821,0.524806022644043,0.5160115361213684,0.005040557589381933,0.9987937808036804,0.4758773744106293,0.5258966684341431,-0.005127638578414917,0.9990480542182922,0.5215457677841187,0.6535643339157104,0.029844485223293304,0.973322868347168,0.4827544689178467,0.6918770670890808,0.01829376071691513,0.981484055519104,0.5274720788002014,0.7548267841339111,0.3627253770828247,0.9467675685882568,0.48993438482284546,0.8231979608535767,0.2306526154279709,0.9734759330749512,0.5271530151367188,0.7569629549980164,0.3780546188354492,0.7889646291732788,0.49449846148490906,0.8354302048683167,0.2460990995168686,0.8252636194229126,0.5272148251533508,0.8246576189994812,0.27051958441734314,0.9330342411994934,0.4933643639087677,0.8767046332359314,0.10726505517959595,0.9534059762954712
0.5033622980117798,0.20447039604187012,-0.267595499753952,0.9998922944068909,0.509371817111969,0.1942218691110611,-0.23440058529376984,0.999735414981842,0.5128878951072693,0.19541168212890625,-0.2343674898147583,0.9996669888496399,0.5162290930747986,0.19687947630882263,-0.2344662994146347,0.999716579914093,0.49895915389060974,0.19233369827270508,-0.23698575794696808,0.999714732170105,0.49498680233955383,0.1921812891960144,-0.23695795238018036,0.9995724558830261,0.4918772876262665,0.1923322081565857,-0.23698142170906067,0.9996487498283386,0.5206307172775269,0.20704500377178192,-0.10924391448497772,0.9995126724243164,0.48874762654304504,0.2017812728881836,-0.1112225204706192,0.9991723299026489,0.5089166164398193,0.22274115681648254,-0.2184874266386032,0.9995781779289246,0.49566707015037537,0.220630943775177,-0.22289443016052246,0.9995470643043518,0.5396665930747986,0.28930264711380005,-0.06325897574424744,0.9983707666397095,0.4612414836883545,0.28788822889328003,-0.09090174734592438,0.9978994131088257,0.5858462452888489,0.20773492753505707,-0.08405007421970367,0.994411826133728,0.4428315758705139,0.18489940464496613,-0.16939684748649597,0.9896969199180603,0.623836100101471,0.11467467993497849,-0.12336434423923492,0.9824309349060059,0.47528648376464844,0.09630456566810608,-0.25203242897987366,0.9527385234832764,0.6378013491630554,0.08871199190616608,-0.1452857106924057,0.9419741630554199,0.4868706166744232,0.07764820009469986,-0.29157352447509766,0.8710679411888123,0.6364559531211853,0.08391619473695755,-0.1595419943332672,0.9399328231811523,0.49182218313217163,0.07547802478075027,-0.28538674116134644,0.8677985072135925,0.6303680539131165,0.09121587872505188,-0.13485433161258698,0.9420490264892578,0.48872655630111694,0.08221184462308884,-0.2564629316329956,0.8765860795974731,0.5248137712478638,0.5149634480476379,0.006472584791481495,0.99879390001297,0.47632598876953125,0.5247646570205688,-0.00651000440120697,0.9990382790565491,0.521087110042572,0.654419481754303,0.03786782920360565,0.9734389185905457,0.482767790555954,0.6829037070274353,0.02143865078687668,0.9811256527900696,0.5254762172698975,0.7591113448143005,0.34237930178642273,0.9464857578277588,0.49062085151672363,0.8151078224182129,0.24989460408687592,0.9737508893013,0.5244017243385315,0.760528028011322,0.361070454120636,0.7907074093818665,0.49514514207839966,0.828343391418457,0.26635226607322693,0.8243378400802612,0.5265278816223145,0.8286081552505493,0.24148042500019073,0.9330529570579529,0.4938347041606903,0.8707103729248047,0.1314576417207718,0.9539970755577087
0.5021340250968933,0.20414286851882935,-0.2168322503566742,0.9998958706855774,0.5082651376724243,0.1939341425895691,-0.18754084408283234,0.9997411966323853,0.5117889642715454,0.19528549909591675,-0.1875297725200653,0.99967360496521,0.5151673555374146,0.19669696688652039,-0.18761520087718964,0.9997223615646362,0.49773868918418884,0.1915847361087799,-0.18889950215816498,0.9997261166572571,0.49399375915527344,0.19143959879875183,-0.18888024985790253,0.999593198299408,0.49047884345054626,0.19147177040576935,-0.18886689841747284,0.9996659755706787,0.5186759829521179,0.20676976442337036,-0.06706609576940536,0.9995198845863342,0.4872487485408783,0.20156137645244598,-0.07004137337207794,0.9992257356643677,0.5074800252914429,0.2227155864238739,-0.17394553124904633,0.9995871186256409,0.4942335784435272,0.22032718360424042,-0.17603333294391632,0.9995671510696411,0.5379241108894348,0.28918877243995667,-0.02722526155412197,0.9984101057052612,0.45882004499435425,0.2875867187976837,-0.052660565823316574,0.9979249835014343,0.5860485434532166,0.21492063999176025,-0.03973962366580963,0.9943199157714844,0.4420534372329712,0.18541789054870605,-0.13119325041770935,0.9902927279472351,0.6328149437904358,0.131832093000412,-0.07554444670677185,0.9819396138191223,0.48624998331069946,0.09825518727302551,-0.15503008663654327,0.9539818167686462,0.6475862860679626,0.11371391266584396,-0.09729501605033875,0.9405379295349121,0.5008988976478577,0.08225450664758682,-0.18895655870437622,0.8694186806678772,0.6472424864768982,0.10854657739400864,-0.11389349400997162,0.9388779997825623,0.5044708847999573,0.08174870163202286,-0.17003104090690613,0.8648773431777954,0.6414179801940918,0.11474386602640152,-0.08838237076997757,0.9410961270332336,0.5003421902656555,0.08754099160432816,-0.1543106734752655,0.872449517250061,0.5249751806259155,0.5157230496406555,0.00467959139496088,0.9988234043121338,0.4764375686645508,0.5248595476150513,-0.004618772771209478,0.9990106225013733,0.5208919644355774,0.6563029885292053,0.03160630911588669,0.9749108552932739,0.48267167806625366,0.6805819272994995,0.029202928766608238,0.9810097217559814,0.5244210958480835,0.7746506929397583,0.2642437517642975,0.9493592977523804,0.49172770977020264,0.8147376179695129,0.2448914796113968,0.9741257429122925,0.522976815700531,0.7818709015846252,0.28037652373313904,0.7985960841178894,0.49663931131362915,0.8282247185707092,0.2610863447189331,0.8254084587097168,0.5230627059936523,0.8409105539321899,0.14969713985919952,0.936349630355835,0.4938834309577942,0.8694493174552917,0.1256164312362671,0.9553419947624207
0.5013115406036377,0.20459988713264465,-0.18521642684936523,0.9998980164527893,0.5076811909675598,0.19413970410823822,-0.15790165960788727,0.9997453689575195,0.5112243294715881,0.1955077350139618,-0.15788650512695312,0.9996777176856995,0.5145123600959778,0.19689586758613586,-0.15797355771064758,0.9997262954711914,0.49700674414634705,0.19197264313697815,-0.15848380327224731,0.999735414981842,0.493364155292511,0.19185800850391388,-0.15847869217395782,0.9996091723442078,0.48972374200820923,0.19192472100257874,-0.15844601392745972,0.9996802806854248,0.5174200534820557,0.20702117681503296,-0.04223674163222313,0.9995279312133789,0.4862251579761505,0.20209082961082458,-0.043781828135252,0.9992745518684387,0.506875216960907,0.2231055498123169,-0.14488989114761353,0.9995948076248169,0.49326106905937195,0.22099782526493073,-0.14583253860473633,0.999586284160614,0.5376759171485901,0.2891916036605835,-0.0064054387621581554,0.9984617829322815,0.45875877141952515,0.2871541678905487,-0.022567305713891983,0.9979603886604309,0.585726797580719,0.21904043853282928,-0.027569087222218513,0.9943627715110779,0.4419344365596771,0.18545643985271454,-0.06034091114997864,0.990696370601654,0.6337108016014099,0.13731150329113007,-0.066990427672863,0.9819695949554443,0.48988911509513855,0.10003012418746948,-0.04894857853651047,0.9543615579605103,0.6497222781181335,0.11987019330263138,-0.09004325419664383,0.9406988024711609,0.50359046459198,0.0844501256942749,-0.07822803407907486,0.8662229180335999,0.6488009691238403,0.11429550498723984,-0.10612966865301132,0.9393513202667236,0.5070363283157349,0.08563144505023956,-0.05864327773451805,0.8605237007141113,0.6426799893379211,0.12043305486440659,-0.07984133064746857,0.9416518211364746,0.503406286239624,0.09126871824264526,-0.04727733135223389,0.8675922155380249,0.5253168344497681,0.5159133076667786,0.004344511777162552,0.9988508820533752,0.47662079334259033,0.5247884392738342,-0.004152164328843355,0.9990020990371704,0.5209320187568665,0.657400369644165,0.030682798475027084,0.9761287569999695,0.48268869519233704,0.6805630922317505,0.02328759990632534,0.9810294508934021,0.5241621136665344,0.7766448855400085,0.2690095901489258,0.9516825079917908,0.49218618869781494,0.8142043948173523,0.23434941470623016,0.974713921546936,0.5225719809532166,0.7827773094177246,0.2873885929584503,0.8064544796943665,0.49737459421157837,0.8275449275970459,0.2486443966627121,0.8274482488632202,0.5233889818191528,0.8462919592857361,0.16607339680194855,0.9389148354530334,0.49508681893348694,0.8694921135902405,0.11427915841341019,0.9564560055732727
